expr,pub_date,ref_date,value
bdfm,2010-07-01,2002-12-01,1.57677401347578
bdfm,2010-07-01,2003-03-01,2.66072839706272
bdfm,2010-07-01,2003-06-01,0.619184230584841
bdfm,2010-07-01,2003-09-01,4.72182778585946
bdfm,2010-07-01,2003-12-01,4.85913684240217
bdfm,2010-07-01,2004-03-01,4.32983677605587
bdfm,2010-07-01,2004-06-01,3.40402632411763
bdfm,2010-07-01,2004-09-01,2.77046891356262
bdfm,2010-07-01,2004-12-01,4.90643924696643
bdfm,2010-07-01,2005-03-01,3.68505234038807
bdfm,2010-07-01,2005-06-01,3.87935102357467
bdfm,2010-07-01,2005-09-01,4.34844480832353
bdfm,2010-07-01,2005-12-01,3.60875431498058
bdfm,2010-07-01,2006-03-01,3.75396157616114
bdfm,2010-07-01,2006-06-01,2.57467102407168
bdfm,2010-07-01,2006-09-01,2.22527178152173
bdfm,2010-07-01,2006-12-01,2.73883451229426
bdfm,2010-07-01,2007-03-01,3.98516710360393
bdfm,2010-07-01,2007-06-01,2.89916416764423
bdfm,2010-07-01,2007-09-01,1.72989343361647
bdfm,2010-07-01,2007-12-01,1.53822666361968
bdfm,2010-07-01,2008-03-01,0.259717387370191
bdfm,2010-07-01,2008-06-01,-0.944067140695275
bdfm,2010-07-01,2008-09-01,-4.07512263967504
bdfm,2010-07-01,2008-12-01,-5.35311400568639
bdfm,2010-07-01,2009-03-01,-6.29772193093441
bdfm,2010-07-01,2009-06-01,-0.952778595879687
bdfm,2010-07-01,2009-09-01,3.85746790146789
bdfm,2010-07-01,2009-12-01,3.81453588091525
bdfm,2010-07-01,2010-03-01,4.3335785785311
bdfm,2010-07-01,2010-06-01,3.03709617436542
bdfm,2010-07-01,2010-09-01,4.19355667271785
bdfm,2010-07-01,2010-12-01,3.33151368140196
bdfm,2010-08-01,1980-03-01,1.57773488512571
bdfm,2010-08-01,1980-06-01,-4.9717816807917
bdfm,2010-08-01,1980-09-01,2.25144470992965
bdfm,2010-08-01,1980-12-01,6.64014189962306
bdfm,2010-08-01,1981-03-01,3.59742773535104
bdfm,2010-08-01,1981-06-01,2.03302055810819
bdfm,2010-08-01,1981-09-01,2.01737323283537
bdfm,2010-08-01,1981-12-01,-2.47288694147531
bdfm,2010-08-01,1982-03-01,-0.928884950749097
bdfm,2010-08-01,1982-06-01,-0.18562378371453
bdfm,2010-08-01,1982-09-01,-0.375554476647793
bdfm,2010-08-01,1982-12-01,2.73069929096965
bdfm,2010-08-01,1983-03-01,5.85302117770651
bdfm,2010-08-01,1983-06-01,6.53744122368858
bdfm,2010-08-01,1983-09-01,8.48467936427647
bdfm,2010-08-01,1983-12-01,5.68492683555642
bdfm,2010-08-01,1984-03-01,6.26428606379098
bdfm,2010-08-01,1984-06-01,2.61848258245898
bdfm,2010-08-01,1984-09-01,1.16392853588528
bdfm,2010-08-01,1984-12-01,2.19858052921442
bdfm,2010-08-01,1985-03-01,4.39760081007219
bdfm,2010-08-01,1985-06-01,1.65276351008859
bdfm,2010-08-01,1985-09-01,2.51085626265311
bdfm,2010-08-01,1985-12-01,4.30918486871782
bdfm,2010-08-01,1986-03-01,2.38528482780203
bdfm,2010-08-01,1986-06-01,1.68868683904261
bdfm,2010-08-01,1986-09-01,3.59817557460194
bdfm,2010-08-01,1986-12-01,4.54578664003022
bdfm,2010-08-01,1987-03-01,4.85119963746951
bdfm,2010-08-01,1987-06-01,5.47539196763812
bdfm,2010-08-01,1987-09-01,4.61647990647071
bdfm,2010-08-01,1987-12-01,3.28147432687487
bdfm,2010-08-01,1988-03-01,4.10946528504003
bdfm,2010-08-01,1988-06-01,3.63742961185218
bdfm,2010-08-01,1988-09-01,2.93015816227574
bdfm,2010-08-01,1988-12-01,3.25909375551027
bdfm,2010-08-01,1989-03-01,2.47393445017101
bdfm,2010-08-01,1989-06-01,1.11532453566111
bdfm,2010-08-01,1989-09-01,1.88993816524941
bdfm,2010-08-01,1989-12-01,2.9251746836985
bdfm,2010-08-01,1990-03-01,2.8735843461928
bdfm,2010-08-01,1990-06-01,1.66281297637356
bdfm,2010-08-01,1990-09-01,0.318797218236462
bdfm,2010-08-01,1990-12-01,-2.09840729206469
bdfm,2010-08-01,1991-03-01,-0.638549796694107
bdfm,2010-08-01,1991-06-01,4.36252068768812
bdfm,2010-08-01,1991-09-01,3.84529346276287
bdfm,2010-08-01,1991-12-01,0.435878975917772
bdfm,2010-08-01,1992-03-01,2.03865122425648
bdfm,2010-08-01,1992-06-01,3.82146155306068
bdfm,2010-08-01,1992-09-01,2.558643753216
bdfm,2010-08-01,1992-12-01,6.68053654950097
bdfm,2010-08-01,1993-03-01,3.30584024344589
bdfm,2010-08-01,1993-06-01,2.18313534290651
bdfm,2010-08-01,1993-09-01,3.99902538151154
bdfm,2010-08-01,1993-12-01,3.57763311149574
bdfm,2010-08-01,1994-03-01,3.57608082338526
bdfm,2010-08-01,1994-06-01,4.02708110785814
bdfm,2010-08-01,1994-09-01,3.74688768638464
bdfm,2010-08-01,1994-12-01,4.61019805602328
bdfm,2010-08-01,1995-03-01,2.40414488575956
bdfm,2010-08-01,1995-06-01,1.33580604991752
bdfm,2010-08-01,1995-09-01,4.11526634650581
bdfm,2010-08-01,1995-12-01,2.68991312188593
bdfm,2010-08-01,1996-03-01,3.18278574507568
bdfm,2010-08-01,1996-06-01,4.85936824004565
bdfm,2010-08-01,1996-09-01,2.93536025291188
bdfm,2010-08-01,1996-12-01,3.06145404224477
bdfm,2010-08-01,1997-03-01,4.36730716624659
bdfm,2010-08-01,1997-06-01,3.06540275567932
bdfm,2010-08-01,1997-09-01,5.0263237496358
bdfm,2010-08-01,1997-12-01,5.32635330387228
bdfm,2010-08-01,1998-03-01,1.95771934987821
bdfm,2010-08-01,1998-06-01,4.66478984312509
bdfm,2010-08-01,1998-09-01,3.07787060702861
bdfm,2010-08-01,1998-12-01,3.49624660228218
bdfm,2010-08-01,1999-03-01,3.65429469156336
bdfm,2010-08-01,1999-06-01,3.65689710123402
bdfm,2010-08-01,1999-09-01,3.87645822920184
bdfm,2010-08-01,1999-12-01,3.83144970016037
bdfm,2010-08-01,2000-03-01,3.99767456200622
bdfm,2010-08-01,2000-06-01,4.12003671831425
bdfm,2010-08-01,2000-09-01,0.345682903319083
bdfm,2010-08-01,2000-12-01,2.71929352145701
bdfm,2010-08-01,2001-03-01,-1.2286436902695
bdfm,2010-08-01,2001-06-01,-0.507373708232555
bdfm,2010-08-01,2001-09-01,-0.56816141258066
bdfm,2010-08-01,2001-12-01,-1.28911096809776
bdfm,2010-08-01,2002-03-01,4.27442996844336
bdfm,2010-08-01,2002-06-01,4.0407214497024
bdfm,2010-08-01,2002-09-01,3.35279117175026
bdfm,2010-08-01,2002-12-01,1.38325929617231
bdfm,2010-08-01,2003-03-01,2.67764499720149
bdfm,2010-08-01,2003-06-01,0.593122636439802
bdfm,2010-08-01,2003-09-01,4.94381322772402
bdfm,2010-08-01,2003-12-01,4.87274077579704
bdfm,2010-08-01,2004-03-01,3.94878006360803
bdfm,2010-08-01,2004-06-01,3.0058213276139
bdfm,2010-08-01,2004-09-01,2.10229332255216
bdfm,2010-08-01,2004-12-01,4.66004159435486
bdfm,2010-08-01,2005-03-01,3.17535283877201
bdfm,2010-08-01,2005-06-01,3.67461605514525
bdfm,2010-08-01,2005-09-01,4.19798470399028
bdfm,2010-08-01,2005-12-01,3.91764056171258
bdfm,2010-08-01,2006-03-01,3.74011531248295
bdfm,2010-08-01,2006-06-01,2.47797777640932
bdfm,2010-08-01,2006-09-01,2.298703602256
bdfm,2010-08-01,2006-12-01,2.6091309092326
bdfm,2010-08-01,2007-03-01,3.81272170686476
bdfm,2010-08-01,2007-06-01,2.65500065364631
bdfm,2010-08-01,2007-09-01,1.60138526840341
bdfm,2010-08-01,2007-12-01,1.53412152526123
bdfm,2010-08-01,2008-03-01,0.544890479388878
bdfm,2010-08-01,2008-06-01,-0.411495135785445
bdfm,2010-08-01,2008-09-01,-3.20650713295026
bdfm,2010-08-01,2008-12-01,-4.92311793692556
bdfm,2010-08-01,2009-03-01,-5.64300284278784
bdfm,2010-08-01,2009-06-01,0.667374411312648
bdfm,2010-08-01,2009-09-01,5.23792101445317
bdfm,2010-08-01,2009-12-01,5.06195182203309
bdfm,2010-08-01,2010-03-01,5.36260948317676
bdfm,2010-08-01,2010-06-01,3.60516335453528
bdfm,2010-08-01,2010-09-01,3.54077735510225
bdfm,2010-08-01,2010-12-01,2.73552133244319
bdfm,2010-09-01,1980-03-01,1.59187982022578
bdfm,2010-09-01,1980-06-01,-4.93250877261334
bdfm,2010-09-01,1980-09-01,2.22068754879603
bdfm,2010-09-01,1980-12-01,6.58248350790985
bdfm,2010-09-01,1981-03-01,3.6387720717886
bdfm,2010-09-01,1981-06-01,2.03644499445727
bdfm,2010-09-01,1981-09-01,2.01298323873754
bdfm,2010-09-01,1981-12-01,-2.43488012664963
bdfm,2010-09-01,1982-03-01,-0.887068814928743
bdfm,2010-09-01,1982-06-01,-0.174960315346653
bdfm,2010-09-01,1982-09-01,-0.367598902511301
bdfm,2010-09-01,1982-12-01,2.70589433970293
bdfm,2010-09-01,1983-03-01,5.84100137999861
bdfm,2010-09-01,1983-06-01,6.54489198245595
bdfm,2010-09-01,1983-09-01,8.52202403298149
bdfm,2010-09-01,1983-12-01,5.69736594182385
bdfm,2010-09-01,1984-03-01,6.2959200111352
bdfm,2010-09-01,1984-06-01,2.64949008612984
bdfm,2010-09-01,1984-09-01,1.17106504963863
bdfm,2010-09-01,1984-12-01,2.221624655918
bdfm,2010-09-01,1985-03-01,4.43540722776627
bdfm,2010-09-01,1985-06-01,1.65915780239214
bdfm,2010-09-01,1985-09-01,2.51783484929873
bdfm,2010-09-01,1985-12-01,4.33306010505764
bdfm,2010-09-01,1986-03-01,2.38914063243341
bdfm,2010-09-01,1986-06-01,1.70418844778571
bdfm,2010-09-01,1986-09-01,3.61711995062413
bdfm,2010-09-01,1986-12-01,4.51124059946444
bdfm,2010-09-01,1987-03-01,4.8419107520947
bdfm,2010-09-01,1987-06-01,5.51307421909523
bdfm,2010-09-01,1987-09-01,4.64109837167385
bdfm,2010-09-01,1987-12-01,3.30331047601346
bdfm,2010-09-01,1988-03-01,4.13336215615685
bdfm,2010-09-01,1988-06-01,3.64903440255541
bdfm,2010-09-01,1988-09-01,2.94971914127909
bdfm,2010-09-01,1988-12-01,3.2565426157836
bdfm,2010-09-01,1989-03-01,2.48686249115752
bdfm,2010-09-01,1989-06-01,1.12937013806657
bdfm,2010-09-01,1989-09-01,1.90210993318623
bdfm,2010-09-01,1989-12-01,2.95368345868886
bdfm,2010-09-01,1990-03-01,2.88316988145688
bdfm,2010-09-01,1990-06-01,1.69273949491986
bdfm,2010-09-01,1990-09-01,0.35342738971835
bdfm,2010-09-01,1990-12-01,-2.08335295747721
bdfm,2010-09-01,1991-03-01,-0.606032862157204
bdfm,2010-09-01,1991-06-01,4.39768701499948
bdfm,2010-09-01,1991-09-01,3.85863198831653
bdfm,2010-09-01,1991-12-01,0.45109076166635
bdfm,2010-09-01,1992-03-01,2.04212745860995
bdfm,2010-09-01,1992-06-01,3.83477692052608
bdfm,2010-09-01,1992-09-01,2.56686895250299
bdfm,2010-09-01,1992-12-01,6.70721800091105
bdfm,2010-09-01,1993-03-01,3.318772026569
bdfm,2010-09-01,1993-06-01,2.19708989454669
bdfm,2010-09-01,1993-09-01,4.00953479082795
bdfm,2010-09-01,1993-12-01,3.58220430767442
bdfm,2010-09-01,1994-03-01,3.59014440674994
bdfm,2010-09-01,1994-06-01,4.04107463976731
bdfm,2010-09-01,1994-09-01,3.75378941592673
bdfm,2010-09-01,1994-12-01,4.6303906843567
bdfm,2010-09-01,1995-03-01,2.42025118486387
bdfm,2010-09-01,1995-06-01,1.3501836935327
bdfm,2010-09-01,1995-09-01,4.13456873352231
bdfm,2010-09-01,1995-12-01,2.69780506090652
bdfm,2010-09-01,1996-03-01,3.20659187375091
bdfm,2010-09-01,1996-06-01,4.86933335946973
bdfm,2010-09-01,1996-09-01,2.93356104039841
bdfm,2010-09-01,1996-12-01,3.07656644571159
bdfm,2010-09-01,1997-03-01,4.38050720991003
bdfm,2010-09-01,1997-06-01,3.0708884151057
bdfm,2010-09-01,1997-09-01,5.0422689910584
bdfm,2010-09-01,1997-12-01,5.33997698772222
bdfm,2010-09-01,1998-03-01,1.96615161572914
bdfm,2010-09-01,1998-06-01,4.69070511144666
bdfm,2010-09-01,1998-09-01,3.09529403560378
bdfm,2010-09-01,1998-12-01,3.50623635679595
bdfm,2010-09-01,1999-03-01,3.66635967781443
bdfm,2010-09-01,1999-06-01,3.66954271489336
bdfm,2010-09-01,1999-09-01,3.89323434038966
bdfm,2010-09-01,1999-12-01,3.83286030059857
bdfm,2010-09-01,2000-03-01,3.99349690611549
bdfm,2010-09-01,2000-06-01,4.14147559034834
bdfm,2010-09-01,2000-09-01,0.348777507783473
bdfm,2010-09-01,2000-12-01,2.73895628477482
bdfm,2010-09-01,2001-03-01,-1.21498651925666
bdfm,2010-09-01,2001-06-01,-0.495611376863241
bdfm,2010-09-01,2001-09-01,-0.569023191123262
bdfm,2010-09-01,2001-12-01,-1.24870967673862
bdfm,2010-09-01,2002-03-01,4.28654148778219
bdfm,2010-09-01,2002-06-01,4.05473290919779
bdfm,2010-09-01,2002-09-01,3.3534392296001
bdfm,2010-09-01,2002-12-01,1.39083131991056
bdfm,2010-09-01,2003-03-01,2.69272835045529
bdfm,2010-09-01,2003-06-01,0.578934900054598
bdfm,2010-09-01,2003-09-01,4.94749835772246
bdfm,2010-09-01,2003-12-01,4.88283901520852
bdfm,2010-09-01,2004-03-01,3.96057052202721
bdfm,2010-09-01,2004-06-01,3.02307089619882
bdfm,2010-09-01,2004-09-01,2.09281641722296
bdfm,2010-09-01,2004-12-01,4.67133677200513
bdfm,2010-09-01,2005-03-01,3.18726424810317
bdfm,2010-09-01,2005-06-01,3.67894022736992
bdfm,2010-09-01,2005-09-01,4.21017226727253
bdfm,2010-09-01,2005-12-01,3.91969707240416
bdfm,2010-09-01,2006-03-01,3.73527550952795
bdfm,2010-09-01,2006-06-01,2.51169429673024
bdfm,2010-09-01,2006-09-01,2.3134946822488
bdfm,2010-09-01,2006-12-01,2.61134177751883
bdfm,2010-09-01,2007-03-01,3.83480961017769
bdfm,2010-09-01,2007-06-01,2.67343819846506
bdfm,2010-09-01,2007-09-01,1.62145242458645
bdfm,2010-09-01,2007-12-01,1.55309114854039
bdfm,2010-09-01,2008-03-01,0.565784762026938
bdfm,2010-09-01,2008-06-01,-0.395394290371994
bdfm,2010-09-01,2008-09-01,-3.23735830894575
bdfm,2010-09-01,2008-12-01,-4.93497523205591
bdfm,2010-09-01,2009-03-01,-5.6720011259938
bdfm,2010-09-01,2009-06-01,0.650434131480419
bdfm,2010-09-01,2009-09-01,5.22067185012622
bdfm,2010-09-01,2009-12-01,5.08403782775381
bdfm,2010-09-01,2010-03-01,5.38013550081832
bdfm,2010-09-01,2010-06-01,3.57101954144182
bdfm,2010-09-01,2010-09-01,2.89828713901199
bdfm,2010-09-01,2010-12-01,2.15623503553086
bdfm,2010-10-01,1980-03-01,1.65998434111525
bdfm,2010-10-01,1980-06-01,-4.76950960606105
bdfm,2010-10-01,1980-09-01,2.28902513346542
bdfm,2010-10-01,1980-12-01,6.54453785541458
bdfm,2010-10-01,1981-03-01,3.55529848480814
bdfm,2010-10-01,1981-06-01,2.05088724517309
bdfm,2010-10-01,1981-09-01,2.02738444849784
bdfm,2010-10-01,1981-12-01,-2.30210803181868
bdfm,2010-10-01,1982-03-01,-0.831932470075857
bdfm,2010-10-01,1982-06-01,-0.179401293778222
bdfm,2010-10-01,1982-09-01,-0.359296885044
bdfm,2010-10-01,1982-12-01,2.69939146429349
bdfm,2010-10-01,1983-03-01,5.80291203177029
bdfm,2010-10-01,1983-06-01,6.5366732387315
bdfm,2010-10-01,1983-09-01,8.5198828704227
bdfm,2010-10-01,1983-12-01,5.68055402974108
bdfm,2010-10-01,1984-03-01,6.28580074965287
bdfm,2010-10-01,1984-06-01,2.66124555081767
bdfm,2010-10-01,1984-09-01,1.17667599910172
bdfm,2010-10-01,1984-12-01,2.22776342615592
bdfm,2010-10-01,1985-03-01,4.43634470641606
bdfm,2010-10-01,1985-06-01,1.65635203839732
bdfm,2010-10-01,1985-09-01,2.51204565072687
bdfm,2010-10-01,1985-12-01,4.32488502687857
bdfm,2010-10-01,1986-03-01,2.38282158006921
bdfm,2010-10-01,1986-06-01,1.70922206484258
bdfm,2010-10-01,1986-09-01,3.61957082342495
bdfm,2010-10-01,1986-12-01,4.53786976066255
bdfm,2010-10-01,1987-03-01,4.84503036626305
bdfm,2010-10-01,1987-06-01,5.51613779908715
bdfm,2010-10-01,1987-09-01,4.63957998873232
bdfm,2010-10-01,1987-12-01,3.30225282611054
bdfm,2010-10-01,1988-03-01,4.14904121996974
bdfm,2010-10-01,1988-06-01,3.63591771631268
bdfm,2010-10-01,1988-09-01,2.96414714115711
bdfm,2010-10-01,1988-12-01,3.23956829077724
bdfm,2010-10-01,1989-03-01,2.49594386622439
bdfm,2010-10-01,1989-06-01,1.14096628851814
bdfm,2010-10-01,1989-09-01,1.90898628469359
bdfm,2010-10-01,1989-12-01,2.96541523536397
bdfm,2010-10-01,1990-03-01,2.87036286804166
bdfm,2010-10-01,1990-06-01,1.70624480432816
bdfm,2010-10-01,1990-09-01,0.380637978079801
bdfm,2010-10-01,1990-12-01,-2.06314415629954
bdfm,2010-10-01,1991-03-01,-0.594049528036273
bdfm,2010-10-01,1991-06-01,4.39411410529428
bdfm,2010-10-01,1991-09-01,3.84219440895635
bdfm,2010-10-01,1991-12-01,0.455946315257263
bdfm,2010-10-01,1992-03-01,2.03386903220778
bdfm,2010-10-01,1992-06-01,3.83058549871339
bdfm,2010-10-01,1992-09-01,2.56002507099542
bdfm,2010-10-01,1992-12-01,6.6882409890162
bdfm,2010-10-01,1993-03-01,3.31611742472983
bdfm,2010-10-01,1993-06-01,2.19779100059556
bdfm,2010-10-01,1993-09-01,4.00663295556254
bdfm,2010-10-01,1993-12-01,3.56898997230647
bdfm,2010-10-01,1994-03-01,3.60399353476097
bdfm,2010-10-01,1994-06-01,4.03430464993751
bdfm,2010-10-01,1994-09-01,3.75053296449359
bdfm,2010-10-01,1994-12-01,4.62855517834506
bdfm,2010-10-01,1995-03-01,2.43091579031195
bdfm,2010-10-01,1995-06-01,1.36971418243264
bdfm,2010-10-01,1995-09-01,4.1383730114227
bdfm,2010-10-01,1995-12-01,2.69551567233157
bdfm,2010-10-01,1996-03-01,3.2149761928109
bdfm,2010-10-01,1996-06-01,4.85522760016828
bdfm,2010-10-01,1996-09-01,2.9177946378434
bdfm,2010-10-01,1996-12-01,3.08951405573162
bdfm,2010-10-01,1997-03-01,4.36842168976969
bdfm,2010-10-01,1997-06-01,3.06486886922992
bdfm,2010-10-01,1997-09-01,5.04935933885242
bdfm,2010-10-01,1997-12-01,5.34451126051934
bdfm,2010-10-01,1998-03-01,1.96449216652626
bdfm,2010-10-01,1998-06-01,4.69899183609946
bdfm,2010-10-01,1998-09-01,3.10070014679343
bdfm,2010-10-01,1998-12-01,3.49528029250246
bdfm,2010-10-01,1999-03-01,3.66891644008669
bdfm,2010-10-01,1999-06-01,3.66680828757913
bdfm,2010-10-01,1999-09-01,3.89684594037951
bdfm,2010-10-01,1999-12-01,3.8218355986773
bdfm,2010-10-01,2000-03-01,3.99063437754068
bdfm,2010-10-01,2000-06-01,4.14457976656591
bdfm,2010-10-01,2000-09-01,0.359613419054158
bdfm,2010-10-01,2000-12-01,2.75160167756334
bdfm,2010-10-01,2001-03-01,-1.20199378191652
bdfm,2010-10-01,2001-06-01,-0.491462927600973
bdfm,2010-10-01,2001-09-01,-0.559061272189628
bdfm,2010-10-01,2001-12-01,-1.2399623943922
bdfm,2010-10-01,2002-03-01,4.27376739241401
bdfm,2010-10-01,2002-06-01,4.0584690113077
bdfm,2010-10-01,2002-09-01,3.345409429651
bdfm,2010-10-01,2002-12-01,1.39474058492402
bdfm,2010-10-01,2003-03-01,2.69895191844844
bdfm,2010-10-01,2003-06-01,0.576545656566808
bdfm,2010-10-01,2003-09-01,4.93452910578602
bdfm,2010-10-01,2003-12-01,4.86579374496863
bdfm,2010-10-01,2004-03-01,3.96239422385299
bdfm,2010-10-01,2004-06-01,3.01856681463633
bdfm,2010-10-01,2004-09-01,2.08133748813295
bdfm,2010-10-01,2004-12-01,4.67327879933728
bdfm,2010-10-01,2005-03-01,3.18515504317934
bdfm,2010-10-01,2005-06-01,3.67482839135475
bdfm,2010-10-01,2005-09-01,4.21836756053079
bdfm,2010-10-01,2005-12-01,3.9241591027703
bdfm,2010-10-01,2006-03-01,3.71309037217252
bdfm,2010-10-01,2006-06-01,2.53404296678465
bdfm,2010-10-01,2006-09-01,2.31751137578407
bdfm,2010-10-01,2006-12-01,2.60790177824417
bdfm,2010-10-01,2007-03-01,3.84086605569429
bdfm,2010-10-01,2007-06-01,2.67502090579562
bdfm,2010-10-01,2007-09-01,1.63494738432501
bdfm,2010-10-01,2007-12-01,1.56383524436104
bdfm,2010-10-01,2008-03-01,0.577049458196216
bdfm,2010-10-01,2008-06-01,-0.380741997025529
bdfm,2010-10-01,2008-09-01,-3.187766132434
bdfm,2010-10-01,2008-12-01,-4.80554534887533
bdfm,2010-10-01,2009-03-01,-5.59578576085434
bdfm,2010-10-01,2009-06-01,0.621779913845242
bdfm,2010-10-01,2009-09-01,5.18191155793222
bdfm,2010-10-01,2009-12-01,5.08168504960325
bdfm,2010-10-01,2010-03-01,5.38247801487802
bdfm,2010-10-01,2010-06-01,3.57535927315219
bdfm,2010-10-01,2010-09-01,2.95697857376987
bdfm,2010-10-01,2010-12-01,2.2021999667003
bdfm,2010-10-01,2011-03-01,2.47724691278744
bdfm,2010-11-01,1980-03-01,3.14574844812889
bdfm,2010-11-01,1980-06-01,-1.01754859177666
bdfm,2010-11-01,1980-09-01,2.83543198310835
bdfm,2010-11-01,1980-12-01,3.08906196615425
bdfm,2010-11-01,1981-03-01,2.87123638434152
bdfm,2010-11-01,1981-06-01,2.69741373845261
bdfm,2010-11-01,1981-09-01,1.97277505221976
bdfm,2010-11-01,1981-12-01,-0.00714960586006441
bdfm,2010-11-01,1982-03-01,0.365178771824246
bdfm,2010-11-01,1982-06-01,-1.51814355303818
bdfm,2010-11-01,1982-09-01,-2.04244693366565
bdfm,2010-11-01,1982-12-01,-0.24514354007987
bdfm,2010-11-01,1983-03-01,2.43971731772488
bdfm,2010-11-01,1983-06-01,4.70761593402725
bdfm,2010-11-01,1983-09-01,7.60647997838114
bdfm,2010-11-01,1983-12-01,4.21584341940515
bdfm,2010-11-01,1984-03-01,5.70043478786974
bdfm,2010-11-01,1984-06-01,3.56188924396887
bdfm,2010-11-01,1984-09-01,1.680283979769
bdfm,2010-11-01,1984-12-01,2.52603973253467
bdfm,2010-11-01,1985-03-01,4.32766318877784
bdfm,2010-11-01,1985-06-01,1.66982180312612
bdfm,2010-11-01,1985-09-01,2.17743916305302
bdfm,2010-11-01,1985-12-01,4.13402850671874
bdfm,2010-11-01,1986-03-01,1.86094770453425
bdfm,2010-11-01,1986-06-01,2.09654371207551
bdfm,2010-11-01,1986-09-01,3.82899265624568
bdfm,2010-11-01,1986-12-01,3.87218939580022
bdfm,2010-11-01,1987-03-01,4.15994199357725
bdfm,2010-11-01,1987-06-01,5.82773187127304
bdfm,2010-11-01,1987-09-01,4.80900730213869
bdfm,2010-11-01,1987-12-01,3.77810546840505
bdfm,2010-11-01,1988-03-01,5.34096820272967
bdfm,2010-11-01,1988-06-01,3.53757158991636
bdfm,2010-11-01,1988-09-01,4.10752355869114
bdfm,2010-11-01,1988-12-01,2.88362106114417
bdfm,2010-11-01,1989-03-01,3.76321568399186
bdfm,2010-11-01,1989-06-01,2.47982221464716
bdfm,2010-11-01,1989-09-01,2.709238823232
bdfm,2010-11-01,1989-12-01,4.04664399064822
bdfm,2010-11-01,1990-03-01,2.55382355738204
bdfm,2010-11-01,1990-06-01,2.63768705759382
bdfm,2010-11-01,1990-09-01,1.89068250461375
bdfm,2010-11-01,1990-12-01,-0.636221400135305
bdfm,2010-11-01,1991-03-01,-0.334767252935345
bdfm,2010-11-01,1991-06-01,3.67373405021049
bdfm,2010-11-01,1991-09-01,2.6077216629773
bdfm,2010-11-01,1991-12-01,0.561576880457922
bdfm,2010-11-01,1992-03-01,0.997187088315977
bdfm,2010-11-01,1992-06-01,2.96033566734116
bdfm,2010-11-01,1992-09-01,2.04122206708977
bdfm,2010-11-01,1992-12-01,5.53388092873437
bdfm,2010-11-01,1993-03-01,3.29578628275888
bdfm,2010-11-01,1993-06-01,2.56747944210494
bdfm,2010-11-01,1993-09-01,4.34962319220514
bdfm,2010-11-01,1993-12-01,3.15388279636437
bdfm,2010-11-01,1994-03-01,4.38858421860916
bdfm,2010-11-01,1994-06-01,4.18605267772697
bdfm,2010-11-01,1994-09-01,3.70145245554713
bdfm,2010-11-01,1994-12-01,4.79065128446862
bdfm,2010-11-01,1995-03-01,3.57868124485827
bdfm,2010-11-01,1995-06-01,2.67539484454589
bdfm,2010-11-01,1995-09-01,4.32608184554079
bdfm,2010-11-01,1995-12-01,2.82793904405661
bdfm,2010-11-01,1996-03-01,3.7661847019984
bdfm,2010-11-01,1996-06-01,4.01181666434456
bdfm,2010-11-01,1996-09-01,2.4108747141171
bdfm,2010-11-01,1996-12-01,3.94322201551599
bdfm,2010-11-01,1997-03-01,4.0736981217275
bdfm,2010-11-01,1997-06-01,3.33936656472114
bdfm,2010-11-01,1997-09-01,5.63481799537784
bdfm,2010-11-01,1997-12-01,5.79048974239712
bdfm,2010-11-01,1998-03-01,2.56238790455389
bdfm,2010-11-01,1998-06-01,5.64116915547486
bdfm,2010-11-01,1998-09-01,3.89013205907797
bdfm,2010-11-01,1998-12-01,3.6482840589923
bdfm,2010-11-01,1999-03-01,4.25378237974854
bdfm,2010-11-01,1999-06-01,4.01887241204203
bdfm,2010-11-01,1999-09-01,4.66326491209871
bdfm,2010-11-01,1999-12-01,3.96934684805239
bdfm,2010-11-01,2000-03-01,4.27488530152177
bdfm,2010-11-01,2000-06-01,5.20468177196815
bdfm,2010-11-01,2000-09-01,1.73469808042539
bdfm,2010-11-01,2000-12-01,4.23234152695985
bdfm,2010-11-01,2001-03-01,0.239241410587038
bdfm,2010-11-01,2001-06-01,0.0688535576725795
bdfm,2010-11-01,2001-09-01,-0.361426543831811
bdfm,2010-11-01,2001-12-01,-0.514944150772863
bdfm,2010-11-01,2002-03-01,3.06328415589915
bdfm,2010-11-01,2002-06-01,3.99977144739219
bdfm,2010-11-01,2002-09-01,2.89965900138213
bdfm,2010-11-01,2002-12-01,1.62612732709428
bdfm,2010-11-01,2003-03-01,3.04368419957436
bdfm,2010-11-01,2003-06-01,0.0829580209724989
bdfm,2010-11-01,2003-09-01,3.74736897770365
bdfm,2010-11-01,2003-12-01,4.0591974531612
bdfm,2010-11-01,2004-03-01,4.0193379493221
bdfm,2010-11-01,2004-06-01,3.17649356078498
bdfm,2010-11-01,2004-09-01,1.91494051230843
bdfm,2010-11-01,2004-12-01,5.13089885056024
bdfm,2010-11-01,2005-03-01,3.61726315989961
bdfm,2010-11-01,2005-06-01,3.99891969832575
bdfm,2010-11-01,2005-09-01,4.67772569722089
bdfm,2010-11-01,2005-12-01,2.84620025460836
bdfm,2010-11-01,2006-03-01,3.07490214402573
bdfm,2010-11-01,2006-06-01,4.37859764654839
bdfm,2010-11-01,2006-09-01,3.18871740582374
bdfm,2010-11-01,2006-12-01,2.97681442036105
bdfm,2010-11-01,2007-03-01,4.60831606094084
bdfm,2010-11-01,2007-06-01,3.34945219418783
